url,post_id,post_date,description,num_beds,num_baths,price,address,sqft,pets_cat,pets_dog,is_furnished,no_smoking,wheelchaccess,airconditioning,ev_charging,application_fee,broker_fee,apartment,condo,cottage/cabin,duplex,flat,house,in-law,loft,townhouse,manufactured,assisted living,land,w/d in unit,w/d hookups,laundry in bldg,laundry on site,no laundry on site,carport,attached garage,detached garage,off-street parking,street parking,valet parking,no parking,daily,weekly,monthly,yearly,flooring: tile,no smoking,rent period: yearly,wheelchair accessible
https://sandiego.craigslist.org/csd/apa/d/san-diego-luxury-condo-in-utc/7411158590.html,7411158590,2021-11-21T19:26:41-0800,"cation Location Location.
2 br/2.5 bath 2 story townhouse in the heart of UTC.
Fully renovated with high end appliances .
This home is sunny cheerful well maintained and has generous living spaces. Family room with blonde wood like floors and spacious master bedroom with balcony! There is also a very private patio to enjoy BBQs on these summer nights. Walk to Westfield UTC mall minutes down La Jolla Villa Drive to some of San Diegos best beaches! Also near VA Scripps & UCSD.

2 car garage 
All house water filtration system",2,3,3850,"Executive drive near 9310 Towbe Center Dr \\\,Unit 72",-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
https://sandiego.craigslist.org/nsd/apa/d/san-diego-beautiful-bedroom-townhome-25/7410370281.html,7410370281,2021-11-19T21:21:25-0800,"Welcome to The Promenade at Pacific Village located in Rancho Peñasquitos., a modern tri-level,  a brand new townhome built in 2020 with a versatile office and two-bay garage on the first floor. A large, open living space greets you on the second floor, where the living room, kitchen, half-bath and balcony seamlessly connect. Two bedrooms are located on the top floor, including the master suite with walk-in closet and en suite bath, a second bedroom with full bath, and a convenient washer/dryer closet.
New, smart townhouse with conveniences. Solar panels for reduced utility costs. Generous two car garage. Other smart home features include door bell with camera, two thermostats, tankless hot water heater. The place is also pre-wired for T.V. and Ethernet connections. Appliances include Dishwasher, Disposal, Dryer, Microwave, Gas Range Range/Oven, Refrigerator, Washer. Complex amenities include Clubhouse/Rec Room, swimming pool and Jacuzzi, barbeque grills, walking trail and a lawn for community events. Great Poway schools. Close to 15 and 56 freeways and shopping complexes. No Pets Allowed. Minimum FICO score of 700 is required from both adults. To see the townhome, please provide me with gross income, credit scores, number of adults and tentative move in date to see the townhome.

Please email  Alex Jain,
Real Estate Broker, California Real Estate Lic # 0130734",2,2.5,3600,11021 Peyton Way near Kody way,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,
https://sandiego.craigslist.org/csd/apa/d/san-diego-this-secured-private-1bed/7411524884.html,7411524884,2021-11-22T14:56:47-0800,"unit is secure and private and even though its located behind the main house you have complete privacy. Lots of light, and separate entrance.",1,1,2500,1053 M,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-newly-remodeled-bed-bath/7405827794.html,7405827794,2021-11-09T15:16:22-0800,"Mention this ad and receive $500 off your 1st month's rent! 

Text Brandon at  show contact info
 with questions or to arrange a showing. 

 Newly remodeled 2 bed 2 bath located on the ground floor within a quiet complex surrounding a lush garden courtyard. Please note, we have an upstairs 2 bed 2 bath that's coming available around the same time for an additional $100 per month ($3295). 


 Open floor plan that sparkles with gleaming flooring, quartz countertops, gorgeous tilework, all new stainless appliances with washer/dryer in unit. Located in a highly desired area of Hillcrest just blocks away from world renowned Balboa Park and the San Diego Zoo.
This mid-century, garden complex is a quiet oasis while still centrally located to all and just up the street to San Diego's vibrant Downtown scene. With all this complex and area have to offer, this is an apartment that you'll be happy to call home!


Cats OK w/ $150 deposit, Dogs under 45 lbs allowed w/ additional $150 deposit & $35/month pet rent. Resident pays all utilities. 




2 bed 2 bath 
Rent: $3,195.00
Deposit: $3,195.00
Available: November 20th 2021 


Cats OK, sorry no dogs
No smoking",2,2,3195,3550 Park Blvd,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-upgraded-one-bedroom/7409375214.html,7409375214,2021-11-17T15:06:13-0800,"Welcome to 360 Luxury Apartments! 
Luxury Living in UTC! 


Lease a large one bedroom at 360 Luxury apartments on a one year lease for $3,018 per month.

This Upgraded One Bedroom is Available Now!



360 Luxury Apartments are new luxury-inspired, lifestyle-focused apartment homes in the heart of San Diego. 360 Luxury Apartments in University Town Center is now leasing stylish, brand new apartment homes that allow you to experience luxury from every angle.



Park 360, the outdoor lavish park, is complete with a basketball court, private courtside cabanas, and LED Video Screen. Fit 360 is the open-air fitness experience with state-of-the-art equipment. Relax at The Edge—the exclusive resort-style pool, rejuvenating hot tub, expansive sundeck, private cabanas with TVs, and community fire pit. Enjoy bowling at The Fast Lane, 360’s private bowling alley. Zen Yoga is offered to stretch your body and mind in the tranquil outdoor studio. The Spectrum game room keeps things fun with Billiards, Poker, Shuffleboard, and Cyber Lounge with complimentary Wi-Fi.


Interior Features: 
 1, 2, & 3 bedroom apartment homes
 Beautiful quartz countertops
 Stainless steel appliances 
 Central Air & Heat 
 Centralized mail and message center
 Controlled access parking
 Custom kitchen counter height 
 Expansive patios / balconies available with storage 
 Full size washer and dryer
 Generous closet, linen & storage space
 Icemakers
 Individually Controlled Central Air & Heat 
 Mirrored wardrobe doors
 Neutral color palette
 Patios or balconies
 Spacious Floor Plans 
Community Amenities: 
 24-Hour Maintenance dispatch service
 Additional storage units available
 Art Sculptures on display
 BBQ & Picnic area
 Beautiful pools and spas located throughout the community
 Billiards and game area
 Bowling center and lounge
 ChargePoint electric car charging stations www.chargepoint.com
 Children's play area
 Community clubhouse with gourmet kitchen
 Courtesy patrol and parking monitoring
 Drycleaner
 Easy Access to I-5 and 805 freeways
 Elevator access
 Fitness Classes
 Free Motion Fitness Membership
 Free resident shuttle service to shops, UCSD and Scripps Hospitals
 Fully-Equipped Fitness Center
 In proximity to grocery stores, restaurants, entertainment and shopping
 Indoor and outdoor movie theatres
 Kids club room with scheduled activities
 Park 360
 Pet permitted with additional deposit in select locations
 Private clubhouse with gourmet kitchen & dining patio
 Private tanning salon
 Professional management office - open daily
 Racquetball court
 Resident concierge services
 Salon V
 Tech Lounges with Wi-Fi
 The Oasis Wellness Spa
 WE PROUDLY OFFER a Non- smoking community
Live the life you deserve right now at 360. 

 Call Now!  show contact info

9065 Sydney Court San Diego, CA 92112

Office Hours 9:30am - 5:00pm Tuesday-Friday. 10:00am – 5:00pm Saturday. Last tour is at 4:00 pm. Closed Sunday & Monday


Link For More Details: 
https://www.gardencommunitiesca.com/communities/360-luxury-apartments/ 

Apply On-Line today at: https://www.on-site.com/apps/criteria.jsp?goal=6&attr=x20&property_id=191247&lease_id=0&unit_id=0&required=

Professionally managed by Garden Communities. 
*Prices and specials are based on availability and are subject to change without prior notice. Specials are on select homes only (OAC). Please inquire within for more details.",1,1,3018,9065 Sydney Court,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-starting-2022-waitlist-at/7409174898.html,7409174898,2021-11-17T08:38:05-0800,"Elan The Park
Property Address

4929 Del Monte Avenue
San Diego, CA, 92107

http://elanthepark.com/su/8q7bxr
The search is over! We've got a charming 700 square foot apartment with your name on it. Come check out our great community and tour your new home. Rents for 1 bed, 1 bath units are as low as $2,095.00 a month.
Floor Plan Details

Name: Aspire
 1 Bedrooms / 1 Bathrooms
$2,095.00

Community Amenities

Lush Landscaping
BBQ & Picnic Area
24 Hour Maintenance
Full Service Laundry Facility
Secure Bike Storage
Close Proximity to Shopping, Dining, & Entertainment

Property Contact

 show contact info


ADA ACCESSIBLE
EQUAL HOUSING OPPORTUNITY",1,1,2095,4929 Del Monte Ave,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-bed-bath-in-the-heart-of/7410151006.html,7410151006,2021-11-19T11:09:42-0800,"AV8 Apartments
2155 Kettner Blvd, San Diego, CA, 92101


Call Now -  show contact info


Use the link below for more details:
http://discover.rvmcorp.com/8s2mu7

EAT. PLAY. LIVE. AV8.


This is a 2 Bedroom, 2 Bath, approximately 1374 Sq. Ft. 

The sky is the limit at AV8 with 129 one-of-a-kind apartments for rent in an ideal location. At our Little Italy apartments, you can choose from our unique selection of spacious studio, one, two, and three-bedroom floor plans. Brought forth from the remains of an old aviation factory, you’ll find industrial and modern design throughout. Explore the culture, community, and authenticity that makes our neighborhood a hot spot for both locals and visitors alike.

There’s no need to venture far as our pet-friendly apartments for rent in Little Italy deliver all the necessities you need within walking distance. You are at the heart of San Diego’s best bars, restaurants, and activities. Though, with hotel quality features, amenities, and waterfront views, you may not want to leave your terrace. Ready to embark? Call our leasing office today and schedule a tour! 



Office Hours:

Monday-Saturday:9:00AM-6:00PM


Equal Housing Opportunity 


zjrOcNjZ1DM",2,2,6387,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
https://sandiego.craigslist.org/csd/apa/d/reserve-today-move-injanuary/7410617082.html,7410617082,2021-11-20T11:54:30-0800,"OINT LOMA BAY APARTMENTS

WE OFFER QUALIFYING AND SAME DAY MOVE IN!

WE OFFER 1-12 MONTH LEASES! 

Point Loma Bay Apartments offers you quality, comfort and convenience and at prices you can afford! Point Loma has been designed with your comfort & relaxation in mind. Once you've visited us, you won't want to live anywhere else! 

 Features:
 Spacious Studios / 1 & 2 bedroom apartment homes
 2 bedroom townhomes available 
 Includes stove, refrigerator, dishwasher*, heaters
 Fully Carpeted
 Wall to Wall closet
 Full size Bathroom
 Linen closet
 Two Laundry Facilities and Spa
 Assigned parking space
""High Speed Internet Connections"" 
 Close to the beach, freeways, schools and Shops
 Cats & Small Dog friendly - acceptance of pets subject to approval*

Office Hours: 
Monday: By Appointment
Tuesday: 9:00am-5:00pm
Wednesday: 9:00am-5:00pm
Thursday: 9:00am-5:00pm
Friday: 9:00am-5:00pm
Saturday: 9:00am-5:00pm
Sunday: By Appointment

 ""APPOINTMENTS AVAILABLE AT A TIME MORE CONVENIENT TO YOU IF OUR OFFICE HOURS DONOT FIT YOUR SCHEDULE""

 2449 Soto Street
 San Diego, CA 92107
 Office: Phone  show contact info
 Fax:  show contact info

  More details: www.SDrenting.com

 Apply Online: http://www.sdrenting.com/ptloma.html

 *See manager for details

The above information is general in nature and for promotional purposes only. Accuracy of the information is not guaranteed, including but not limited to apartment size, layout, features, amenities, location, common areas, parking, or neighborhood. Please contact leasing personnel for further information. Select Unit(s) only.
Price subject to change. Equal Housing Opportunity 
FG",1,1,1970,2449 SOTO ST,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,
https://sandiego.craigslist.org/ssd/apa/d/san-diego-zoom-on-over-for-look-at-our/7411829935.html,7411829935,2021-11-23T10:22:13-0800,"Mesa Vista Apartments 7980 Linda Vista Rd San Diego, CA 92111  show contact info
 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Rental Size:  1 - 3 BR - 1 - 2.5 BA - 665 - 1360 sq ft  Per Month: $1955 - $2660  Lease Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  Currently fully leased. Accepting applications for future available units.Just minutes from freeway access, Mesa Vista Apartments is near all the main action San Diego has to offer. Take a trip to Ocean Beach, meander through beautiful Balboa park, grab a cocktail in Hillcrest and do some shopping in Fashion Valley. For those looking to take local classes, we are also located mere blocks from Mesa College and it is only a short drive to UC San Diego.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Features and Amenities: ✓ Assigned Parking✓ BBQ Grill✓ Clubhouse✓ Emergency Maintenance✓ Online Leasing✓ Online Services✓ Pet Friendly✓ Recycling✓ Resort Style Pool✓ Short Term Lease✓ Laundry On-site✓ Off Street Parking✓ Online Rent Payment✓ On-Site Maintenance✓ On-Site Management. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . This Apartment Home Comes With: ✓ Carpeting✓ Ceiling Fan✓ Dishwasher✓ Disposal✓ Large Closets✓ Microwave✓ Private Patio/Balconies✓ Stove/Oven - Electric✓ Walk-In Closets✓ Window Coverings. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Call us for more information! --  show contact info
 -- Website: https://www.rentmesavista.com/?utm_knock=clPets: Breed Restriction Weight Restriction Pet Friendly. Max 2 allowed, Max weight 35 lb each, Rent $50.00, Deposit $400.00. Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  THE REMM GROUP (DRE LICENSE #01949006)EQUAL HOUSING OPPORTUNITY",1,1,1955,7980 Linda Vista Rd,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-look-no-further-this-bed/7410309331.html,7410309331,2021-11-19T16:55:39-0800,"We are open for business! Contact us today to schedule a tour!  Welcome to Vive ON The Park Call Now -  show contact info
 This is a 2 Bedroom, 2 Bath, approximately 1,077-1,107 Sq. Ft.  At Vive on the Park you'll enjoy a lively and energetic atmosphere paired with first class amenities. Centrally located in the heart of San Diego, this brand new, luxury community is changing the standard of living, where home is the ultimate gateway. With spacious layouts, multistoried fitness facility, elevated pool and social club, Vive is sure to fill up fast. Reserve your spot today.  Features: Slate Appliances, Disposal, Vaulted Ceiling, Microwave, Dishwasher, Walk-In Closets, Range, Loft Layout*, Island Kitchen*, Refrigerator, Mountain Views, Hardwood Floors  *Select Homes Community Amenities: Package Room, GE Slate Appliances, Additional Storage On-Site, Sky Lounge, Yoga Room, Tiled backsplash, Access to a 2 acre Park with a Dog Run, Five Burner Gas Range, Rooftop Lounges with Built-in BBQ's, Game Room, Caterer's Kitchen, Multi-storied Fitness Facilities, Wood plank style flooring, 2 Story Fitness Center, Huge Walk-In Closets, Clubroom, Elevated Spa, Stone countertops, Kearny Mesa, Mission Valley, Downtown, Modern, Pet Friendly, Non Smoking, Brand New, No smoking, Luxury, Washer Dryer, Dishwasher, Gas Range, Stainless, Slate Appliances, 92108, 92116, 92103, 92111, 92123, 92110, 92140, 92118, 92101, 92102, 92116, Resort pool, Qualcomm, Luxury, Fashion Valley Mall, Garage, Parking, Grocery, Shopping, Mall, Close to freeway, Freeway access, San Diego luxury apartments, Apartment home, Apartment for rent, San Diego apartments, Miramar, Sorrento Valley, close to downtown, apartments near downtown, dogs, cats, pets, animals, dog park, 24 hour fitness, Gym, Heated pool, Spa, Wifi, New, Amenities, Ratings, Reviews, 5 fwy, 163, 15, 805, Clean apartments, large breeds allowed, specials, top apartments, Hillcrest, Bankers Hill, Little Italy, San Diego school district, Nice apartments, Spacious apartment, one bedroom, two bedroom, studio, three bedroom, townhome, high ceiling, view, TRX, clubhouse, lounge, coffee, starbucks, near art institute, Convoy, neighborhood, UCSD, Covered parking, Park, Cabanas, Move In, places to live, short term, furnished, Trolley, Hiking, Trails, Wood flooring, Quartz counter, Refrigerator, Balcony, Patio, Storage, Walk in closet, Large closet, La Jolla, Friars, Westfield, Walking, Conference Room, Swimming Pool, Semi- Private Social Areas with Sand Fir, GE High Efficiency Front Loading Washer/Dryer Want more information on this unit? See link (below):http://avenue5.aptfeatures.com/w45607Equal Housing Opportunity Yno4F6YICj",2,2,3580,8725 Ariva Court,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,,1
https://sandiego.craigslist.org/csd/apa/d/san-diego-dazzling-views-prime-location/7411806098.html,7411806098,2021-11-23T09:38:41-0800,"acific at Mission Bay2636 Grand Ave San Diego, CA 92109Pricing: $2,595/Month*Bedrooms: 1  Bathrooms: 1 Square Footage: 824 sq ft show contact info
 Features in this apartment home:− Ceiling Fan− Dual Basin Sinks− Garage w/ Remote Available in Select Homes− Linen Closet− New Cabinetry and Brush Nickel Hardware Available in Select Homes− Oversized Sliding Glass Doors− Quartz Countertops Available in Select Homes− Stainless Steel Appliances Available in Select Homes− Water Views Available in Select Homes− Wood-style Flooring Available in Select HomesAbout the community:  The Pacific at Mission Bay offers resort-style living in an ideal location. With water in every direction, residents can enjoy endless recreational activities and access to beautiful beaches. La Jolla, the Gaslamp district and Downtown San Diego are all in close proximity to our property. The Pacific at Mission Bay places residents close to everywhere they want to be! Amenities at our property:− Bike Racks− Dog wash Station− Elevators− Fire Pit− On Bus Line− Outdoor Game Area− Package Lockers− Resident Lounge− Sun deck w/ gas BBQ− Weight Lifting Center− Bike trail to Mission Bay− Cardio Fitness Center− Close to Beaches, Downtown, La Jolla, Gaslamp− Coinless Laundry Center− Computer lab w/ printer & fax− Easy Freeway Access (5, 8, 805, 52, 163)− Pool & spa w/ free WiFi− Views of Mission Bay & Mt. SoledadAdditional information:Terms: 6-Month, 9-Month, 12-MonthPets: No pets policy, assistive animals accepted.Website: https://www.thepacificatmb.com/Phone:  show contact info
Professionally managed by Torrey Pines Property Management *Prices are subject to change without notice EQUAL HOUSING OPPORTUNITYDAD5AB7F4FFB436",1,1,2595,2636 Grand Ave,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-microwave-dog-park-business/7410238612.html,7410238612,2021-11-19T13:59:57-0800,"Bedrooms: 1Bathrooms: 1Square Feet: 671Address: 7777 Westside Dr Suite 118Unveiling an exceptional portrait of living. A unique fusion of style and sophistication, our apartment residences reflect your contemporary flair. Our luxury Mission Valley, San Diego, CA apartments for rent offer a resort setting complete with three saltwater pools, a fitness & recreation center, and a roof-deck lounge with TVs. Enjoy the life you deserve. When you live at West Park, your address says it all. Stop by today to see how great life can be when you are a resident of West Park. Amenities Include:Close to ShoppingControlled-Access EntryAir ConditioningIce MakerElevatorSoaker TubPlush Eco-Friendly Carpeting in All BedroomsWired for TechnologyMulti-level Controlled Access GarageThree Saltwater Pools with Cabanas and TV'sOnline Service RequestsClub Room with Demonstration KitchenCall:  show contact info
For more information, visit us at: https://livesudberryprop.com/zwdtf3vf/west-park-apartmentsMission Valley, Kearny Mesa, Downtown, Modern, Pet Friendly, Non Smoking, No smoking, Luxury, Washer Dryer, Dishwasher, Gas Range, Stainless, 92108, 92116, 92103, 92111, 92123, 92110, 92140, 92118, 92101, 92102, 92116, Salt water pool, Qualcomm, Luxury, Fashion Valley Mall, Direct access garage, Individual garage, Garage, Parking, Grocery, Shopping, Mall, Close to freeway, Freeway access, Mission Valley luxury apartments, Apartment home, Apartment for rent, San Diego apartments, close to downtown, apartments near downtown, rentals in Mission Valley, dogs, cats, pets, animals, dog park, dog wash, 24 hour fitness, Gym, Heated pool, Salt water pool, Spa, Wifi, New, Amenities, Ratings, Reviews, 5 fwy, 163, 15, 805, Clean apartments, large breeds allowed, specials, top apartments, Hillcrest, Bankers Hill, Little Italy, San Diego school district, Nice apartments, Spacious apartment, one bedroom, two bedroom, studio, three bedroom, loft, high ceiling, view, rock climbing wall, clubhouse, lounge, coffee, starbucks, near art institute, Civita, neighborhood, UCSD, Covered parking, Park, Dog wash, Cabanas, Move In, places to live, short term, corporate, furnished, Trolley, Hiking, Trails, Wood flooring, Quartz counter, Refrigerator, Balcony, Patio, Storage, Walk in closet, Large closet, La Jolla, Friars, Westfield, Walking
 
Please be advised an increase in fraudulent on-line leasing activity has been reported during the Covid-19 pandemic. Prospective residents are advised to contact the property directly for any information relating to leasing an apartment. We do not accept wiring of funds and our property is not represented by any 3rd party, real estate agents, brokers or property management companies.",1,1,2534,7777 Westside Dr Suite 118 near Mission Center Road,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,,1
https://sandiego.craigslist.org/csd/apa/d/san-diego-spacious-bdroom-apartment/7410963376.html,7410963376,2021-11-21T10:24:39-0800,"lax in Your New Home Luxury Living At Its Finest! Call Now:  show contact info
Legacy Apartment Homes 9320 Hillery Drive, San Diego, CA, 92126Interested in more information? See link below:http://discover.rvmcorp.com/2cezL1 This is a 1 Bedroom, 1 Bath, approximately 629 Sq. Ft.  Attention to detail and your comfort is the first priority in these stylish and spacious one, two & three bedroom apartment homes (all with full size W/D and most with garage). Come discover this ideal central location just one block off the freeway, next door to an extensive shopping center with theaters, restaurants, many premiere stores and easy commute to MCAS Miramar, UTC, beaches or downtown. Rate depends on move in date and lease term- contact onsite leasing office for personalized quote! Visit our website for more information: www.LegacyApartmentsMiraMesa.com Features - 10' Ceilings & Fireplaces on 3rd Floor  - Built-In Computer Desks  - Walk-In Closets  - Full Size Washer & Dryer Included  - Crown Molding & Track Lighting  - Assigned & Covered Parking Available  - Attached & Detached Garages  - Fully Equiped Kitchens w/Dishwashers & Microwaves  - Central Heat & Air Conditioning  - Storage Room On Patio/Balcony *All Available in Select Homes Community Amenities - State-Of-The-Art Fitness Center  - Sand Volleyball Court  - Vernal Pool Nature Preserve  - Gated Parking w/Courtesy Patrol  - Cabanas and BBQs Near both Pools  - Fitness Lap Pool w/Spa  - Business Center  - Rentable Storage Units Available  - Next to Shopping, Dining, Entertainment & IMAX  - Tot-Lot Playground Area  - Resort Style Swimming Pool & Spa  - Clubhouse w/Kitchen and Pool Table Pet Policy Breed Restrictions Apply - Call for Details Driving Directions From I-15 exit Mira Mesa Blvd & head west. Then head South on Westview Pkwy. We are on the left across from Home Depot. Office Hours Everyday 10am-6pm*Tours during daylight hours only Equal Housing Opportunity  Homes Rancho Penasquitos San Diego mira mesa miramesa Miramar mira mar scripps ranch college university school schools trade design lake rancho bernardo north county la jolla mission valley poway beach beaches ocean coast public park parks bike trails carmel mountain ranch marine corps air station Kearny mesa utc university town towne center del mar heights alliant international university 92126 92121 92122 92037 92130 92131 92128 92129 92064 92117 92109 92111 92123 92124 north south east west county valley Qualcomm sony military marines army navy base marine corp air station MCAS SXRqMnwKR43",1,1,2350,HILLERY DRIVE near WESTVIEW PARKWAY,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-luxury-location-and/7411525537.html,7411525537,2021-11-22T14:58:23-0800,"We welcome you to visit our luxury community in the beautiful La Jolla/UTC area!

Our spacious floorplans feature upscale amenities. You will be in the heart of the Golden Triangle, which means you’re just minutes from Highway 5, Highway 805, Highway 52, downtown, beaches and beautiful La Jolla. Lease your home today! Nine spacious floorplans to choose from and world-class amenities are ready for your enjoyment.

At Costa Verde Village, if you can imagine it…we have it!


•	24 Hour Maintenance dispatch service
•	Agua Bella - Exclusive fitness facility / classes/ certified trainers
•	BBQ & Picnic area
•	Beautiful pools and spas located throughout the community
•	Bike rentals
•	Billiards
•	Business center with computers, internet access, conference room
•	Indoor Playground Space
•	Conference room
•	Corporate furnished units & maid service
•	Courtesy patrol and parking monitoring
•	Easy Access to I-5 and I-805 freeways
•	Elevator access
•	Free resident shuttle to nearby shops
•	In proximity to grocery stores, restaurants, entertainment and shopping
•	Indoor and outdoor movie theaters
•	Located near shopping, beaches, schools & dining
•	Private clubhouse with gourmet kitchen & dining patio
•	Professional management office - open daily
•	Racquetball court
•	Resident concierge services
•	WE PROUDLY OFFER a Non- smoking community",1,1,2517,8720 Costa Verde Village near La Jolla Village Drive,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,,
https://sandiego.craigslist.org/csd/apa/d/san-diego-apt-708-convenient-location/7409422136.html,7409422136,2021-11-17T17:18:08-0800,"Society, managed by Holland Residential
610 Del Sol 
San Diego, CA 92108
show contact info


VIEW OUR WEBSITE:

https://www.hollandresidential.com/ca/san-diego/the-society

Be the first to call The Society home. We are ideally located adjacent to Mission Valley Park and close to some of the areas best shopping, dining, and entertainment options. Stop by our location today!

This three bedroom two bathroom apartment #708 features a fully equipped kitchen with stainless steel appliances, Quartz countertops, and an island with seating. This unit also features an entry closet, washer/dryer, master suite, and a patio/balcony!",3,2,5900,610 Del Sol,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,,1
https://sandiego.craigslist.org/csd/apa/d/san-diego-discover-incredible-space-and/7410748125.html,7410748125,2021-11-20T17:14:40-0800,"Intimate courtyards and tranquil fountains lead to resort-style amenities with outdoor dining areas. Floor plans include granite counter top, stainless steel appliances, gorgeous two-tone paint, crown molding and overlooking resort-style pool and spa. This apartment home has alarm system, washer and dryer, walk-in closet and so much more. Between San Diego's beaches and parks and urban comforts, lies a luxury apartment residence. This is where you unwind from dusk to dawn.",1,1,2253,Pacific Highway,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1
